,,,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017
1000000US484230015001066,484230015001066,"Block 1066, Block Group 1, Census Tract 15, Smith County, Texas",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001067,484230015001067,"Block 1067, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001068,484230015001068,"Block 1068, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001069,484230015001069,"Block 1069, Block Group 1, Census Tract 15, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001070,484230015001070,"Block 1070, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001071,484230015001071,"Block 1071, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001072,484230015001072,"Block 1072, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001073,484230015001073,"Block 1073, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001074,484230015001074,"Block 1074, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001075,484230015001075,"Block 1075, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001076,484230015001076,"Block 1076, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001077,484230015001077,"Block 1077, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001078,484230015001078,"Block 1078, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001079,484230015001079,"Block 1079, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001080,484230015001080,"Block 1080, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001081,484230015001081,"Block 1081, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001082,484230015001082,"Block 1082, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001083,484230015001083,"Block 1083, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001084,484230015001084,"Block 1084, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001085,484230015001085,"Block 1085, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001086,484230015001086,"Block 1086, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001087,484230015001087,"Block 1087, Block Group 1, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001088,484230015001088,"Block 1088, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001089,484230015001089,"Block 1089, Block Group 1, Census Tract 15, Smith County, Texas",11,11,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001090,484230015001090,"Block 1090, Block Group 1, Census Tract 15, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001091,484230015001091,"Block 1091, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001092,484230015001092,"Block 1092, Block Group 1, Census Tract 15, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001093,484230015001093,"Block 1093, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001094,484230015001094,"Block 1094, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001095,484230015001095,"Block 1095, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001096,484230015001096,"Block 1096, Block Group 1, Census Tract 15, Smith County, Texas",46,46,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001097,484230015001097,"Block 1097, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001098,484230015001098,"Block 1098, Block Group 1, Census Tract 15, Smith County, Texas",7,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230015001099,484230015001099,"Block 1099, Block Group 1, Census Tract 15, Smith County, Texas",48,47,44,0,1,0,0,0,2,1,1,0,0,0,0,0,0
1000000US484230015001100,484230015001100,"Block 1100, Block Group 1, Census Tract 15, Smith County, Texas",40,40,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230015001101,484230015001101,"Block 1101, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001102,484230015001102,"Block 1102, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001103,484230015001103,"Block 1103, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001104,484230015001104,"Block 1104, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001105,484230015001105,"Block 1105, Block Group 1, Census Tract 15, Smith County, Texas",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001106,484230015001106,"Block 1106, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001107,484230015001107,"Block 1107, Block Group 1, Census Tract 15, Smith County, Texas",6,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001108,484230015001108,"Block 1108, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001109,484230015001109,"Block 1109, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001110,484230015001110,"Block 1110, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001111,484230015001111,"Block 1111, Block Group 1, Census Tract 15, Smith County, Texas",10,10,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230015001112,484230015001112,"Block 1112, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001113,484230015001113,"Block 1113, Block Group 1, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001114,484230015001114,"Block 1114, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001115,484230015001115,"Block 1115, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001116,484230015001116,"Block 1116, Block Group 1, Census Tract 15, Smith County, Texas",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001117,484230015001117,"Block 1117, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001118,484230015001118,"Block 1118, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001119,484230015001119,"Block 1119, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001120,484230015001120,"Block 1120, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001121,484230015001121,"Block 1121, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015001122,484230015001122,"Block 1122, Block Group 1, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002000,484230015002000,"Block 2000, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002001,484230015002001,"Block 2001, Block Group 2, Census Tract 15, Smith County, Texas",15,6,5,1,0,0,0,0,0,9,0,0,0,0,0,9,0
1000000US484230015002002,484230015002002,"Block 2002, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002003,484230015002003,"Block 2003, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002004,484230015002004,"Block 2004, Block Group 2, Census Tract 15, Smith County, Texas",12,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002005,484230015002005,"Block 2005, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002006,484230015002006,"Block 2006, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002007,484230015002007,"Block 2007, Block Group 2, Census Tract 15, Smith County, Texas",107,106,46,55,3,0,0,0,2,1,1,0,0,0,0,0,0
1000000US484230015002008,484230015002008,"Block 2008, Block Group 2, Census Tract 15, Smith County, Texas",13,13,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0
1000000US484230015002009,484230015002009,"Block 2009, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002010,484230015002010,"Block 2010, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002011,484230015002011,"Block 2011, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002012,484230015002012,"Block 2012, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002013,484230015002013,"Block 2013, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002014,484230015002014,"Block 2014, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002015,484230015002015,"Block 2015, Block Group 2, Census Tract 15, Smith County, Texas",25,25,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002016,484230015002016,"Block 2016, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002017,484230015002017,"Block 2017, Block Group 2, Census Tract 15, Smith County, Texas",257,233,145,80,1,1,0,0,6,24,5,1,2,1,0,13,2
1000000US484230015002018,484230015002018,"Block 2018, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002019,484230015002019,"Block 2019, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002020,484230015002020,"Block 2020, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002021,484230015002021,"Block 2021, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002022,484230015002022,"Block 2022, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002023,484230015002023,"Block 2023, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002024,484230015002024,"Block 2024, Block Group 2, Census Tract 15, Smith County, Texas",20,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002025,484230015002025,"Block 2025, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002026,484230015002026,"Block 2026, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002027,484230015002027,"Block 2027, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002028,484230015002028,"Block 2028, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002029,484230015002029,"Block 2029, Block Group 2, Census Tract 15, Smith County, Texas",95,95,29,66,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002030,484230015002030,"Block 2030, Block Group 2, Census Tract 15, Smith County, Texas",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002031,484230015002031,"Block 2031, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002032,484230015002032,"Block 2032, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002033,484230015002033,"Block 2033, Block Group 2, Census Tract 15, Smith County, Texas",4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002034,484230015002034,"Block 2034, Block Group 2, Census Tract 15, Smith County, Texas",13,13,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230015002035,484230015002035,"Block 2035, Block Group 2, Census Tract 15, Smith County, Texas",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002036,484230015002036,"Block 2036, Block Group 2, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002037,484230015002037,"Block 2037, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002038,484230015002038,"Block 2038, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002039,484230015002039,"Block 2039, Block Group 2, Census Tract 15, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002040,484230015002040,"Block 2040, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002041,484230015002041,"Block 2041, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002042,484230015002042,"Block 2042, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002043,484230015002043,"Block 2043, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002044,484230015002044,"Block 2044, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002045,484230015002045,"Block 2045, Block Group 2, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002046,484230015002046,"Block 2046, Block Group 2, Census Tract 15, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002047,484230015002047,"Block 2047, Block Group 2, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002048,484230015002048,"Block 2048, Block Group 2, Census Tract 15, Smith County, Texas",13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002049,484230015002049,"Block 2049, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002050,484230015002050,"Block 2050, Block Group 2, Census Tract 15, Smith County, Texas",6,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002051,484230015002051,"Block 2051, Block Group 2, Census Tract 15, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002052,484230015002052,"Block 2052, Block Group 2, Census Tract 15, Smith County, Texas",20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002053,484230015002053,"Block 2053, Block Group 2, Census Tract 15, Smith County, Texas",19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002054,484230015002054,"Block 2054, Block Group 2, Census Tract 15, Smith County, Texas",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002055,484230015002055,"Block 2055, Block Group 2, Census Tract 15, Smith County, Texas",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002056,484230015002056,"Block 2056, Block Group 2, Census Tract 15, Smith County, Texas",42,38,32,6,0,0,0,0,0,4,4,0,0,0,0,0,0
1000000US484230015002057,484230015002057,"Block 2057, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002058,484230015002058,"Block 2058, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002059,484230015002059,"Block 2059, Block Group 2, Census Tract 15, Smith County, Texas",21,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230015002060,484230015002060,"Block 2060, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002061,484230015002061,"Block 2061, Block Group 2, Census Tract 15, Smith County, Texas",103,86,83,2,0,0,0,0,1,17,10,0,0,0,0,3,4
1000000US484230015002062,484230015002062,"Block 2062, Block Group 2, Census Tract 15, Smith County, Texas",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002063,484230015002063,"Block 2063, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002064,484230015002064,"Block 2064, Block Group 2, Census Tract 15, Smith County, Texas",64,62,60,0,1,0,0,0,1,2,0,0,0,0,0,0,2
1000000US484230015002065,484230015002065,"Block 2065, Block Group 2, Census Tract 15, Smith County, Texas",18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002066,484230015002066,"Block 2066, Block Group 2, Census Tract 15, Smith County, Texas",99,84,82,0,0,0,0,0,2,15,8,0,0,0,0,7,0
1000000US484230015002067,484230015002067,"Block 2067, Block Group 2, Census Tract 15, Smith County, Texas",58,50,47,3,0,0,0,0,0,8,8,0,0,0,0,0,0
1000000US484230015002068,484230015002068,"Block 2068, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002069,484230015002069,"Block 2069, Block Group 2, Census Tract 15, Smith County, Texas",8,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230015002070,484230015002070,"Block 2070, Block Group 2, Census Tract 15, Smith County, Texas",29,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002071,484230015002071,"Block 2071, Block Group 2, Census Tract 15, Smith County, Texas",14,13,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1000000US484230015002072,484230015002072,"Block 2072, Block Group 2, Census Tract 15, Smith County, Texas",38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002073,484230015002073,"Block 2073, Block Group 2, Census Tract 15, Smith County, Texas",8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002074,484230015002074,"Block 2074, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002075,484230015002075,"Block 2075, Block Group 2, Census Tract 15, Smith County, Texas",6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002076,484230015002076,"Block 2076, Block Group 2, Census Tract 15, Smith County, Texas",95,94,80,10,0,0,0,0,4,1,0,0,0,0,0,0,1
1000000US484230015002077,484230015002077,"Block 2077, Block Group 2, Census Tract 15, Smith County, Texas",36,28,24,1,2,0,0,0,1,8,8,0,0,0,0,0,0
1000000US484230015002078,484230015002078,"Block 2078, Block Group 2, Census Tract 15, Smith County, Texas",93,81,81,0,0,0,0,0,0,12,2,0,0,0,0,5,5
1000000US484230015002079,484230015002079,"Block 2079, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002080,484230015002080,"Block 2080, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002081,484230015002081,"Block 2081, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002082,484230015002082,"Block 2082, Block Group 2, Census Tract 15, Smith County, Texas",61,61,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002083,484230015002083,"Block 2083, Block Group 2, Census Tract 15, Smith County, Texas",5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1000000US484230015002084,484230015002084,"Block 2084, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230015002085,484230015002085,"Block 2085, Block Group 2, Census Tract 15, Smith County, Texas",123,108,106,2,0,0,0,0,0,15,4,0,0,0,0,11,0
1000000US484230015002086,484230015002086,"Block 2086, Block Group 2, Census Tract 15, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
